id,date,title,duration_ms,description
05JKcQDF7pLUt55TLBaMAQ,2018-10-18,EXPERTS ON EXPERT: Dr. Drew,8275094,"Dr. Drew Pinsky (Dr. Drew on Call, Loveline, Celebrity Rehab with Dr. Drew) is a board-certified internist, addiction medicine specialist, and media personality. On this episode of Experts on Expert, Dr. Drew discusses balancing ambition and family, how gut instinct is linked to the brain, and his reasoning for advocating the 12 step program. The two talk about monogamy and sex addiction, they list the myriad effects of suboxone and they chat about our ego's inability to separate self and family. Dr. Drew details some of his public blunders, he talks through the criticisms of Celebrity Rehab and Monica and Dax engage in a strange Foley exercise in the fact check. Learn more about your ad choices. Visit podcastchoices.com/adchoices"
1EAxnDv3UPNZp6YNRCTaZL,2018-10-22,Rob McElhenney,8350119,"Rob McElhenney (It’s Always Sunny in Philadelphia, Fargo) is an American actor, director, producer, writer and one of Dax’s idols. Rob sits down with the Armchair Expert to discuss raising young boys, he ponders celebrities role in social media and he details the multiple times he’s drastically changed his body. Dax exalts Rob’s discipline and in response Rob explains why he often sees that trait as a vice not a virtue. Rob and Dax talk about Brazilian jujitsu, they mutually gush over Kaitlin Olson and Dax is obsessed with Rob’s gym. Learn more about your ad choices. Visit podcastchoices.com/adchoices"
2Xad6IY0JsvIQc5m7T5QdP,2018-10-25,LIVE FROM AUSTIN: Brené Brown,7008208,"Armchair Expert Live from Austin at The Paramount Theatre. August 17th, 2018. Learn more about your ad choices. Visit podcastchoices.com/adchoices"
2CWfDrUkbuaMaVB2M7wEQC,2018-10-29,Lena Dunham,7182524,"Lena Dunham (Girls, Tiny Furniture, Camping) is an American actress, writer, producer and director. Lena sits down with the Armchair Expert to discuss body image in Hollywood, how she handles haters on social media and the series of events that led to her showing Brad Pitt her underwear. Dax and Lena commiserate over their autoimmune disorders and they discuss the process of relationship growth. Lena talks about her recent path that’s led to deep self-exploration and Dax tells of the time he rescued Lesley Arfin from the basement of the Maritime hotel.  Learn more about your ad choices. Visit podcastchoices.com/adchoices"
0u3TiRlRfirYXEoH6j5yRm,2018-11-05,Mark Duplass,6882664,"Mark Duplass (The Puffy Chair, Jeff Who Lives at Home, The League) is an American film director, film producer, actor, musician, screenwriter, author and old buddy of the Armchair Expert. Mark sits down in the attic to discuss his happiness living in the B+ range of his industry, he talks about a recent conscious uncoupling with his work partner/brother and he contemplates the reasons behind his workaholic sensibility. Dax details his writing routine and Mark reveals the trick Ray Romano taught him of how to make a joke land. Dax and Mark reminisce on a joyous time in their life when they would get together, watch old movies and dissect the male form.  Learn more about your ad choices. Visit podcastchoices.com/adchoices"
7slTbe7wjhiOmh1OK1cpqO,2018-11-08,EXPERTS ON EXPERT: Jerry Buting,6861662,"Jerry Buting (Making A Murderer) is an American criminal defense attorney and author. He sits down with the Armchair Expert to discuss the mechanics of the justice system, his perpetual desire to root for the underdog and his recent book- Illusion of Justice. Dax asks Jerry about stereotypes in jury selection and Jerry breaks down the necessity of burden of proof. The two talk about the secret skills of an attorney, ethics in justice, false confessions and how the Steven Avery case catapulted him to dreamboat status.Subscribe to Experts on Expert: http://bit.ly/exponexp Learn more about your ad choices. Visit podcastchoices.com/adchoices"
74s4k0MK5TZTsV4tOqd8lf,2018-11-12,Ira Glass,6872320,"Ira Glass is an American public radio personality and the host and producer of the radio and television show This American Life. The armchair experts travel to NYC to record in the esteemed This American Life studios. In this special remote episode, Ira discusses the psychology behind affairs and why he is drawn to monogamy, he talks about his journey as a radio personality, and he contemplates his sense of control in his work. Dax wonders about what it feels like to be the conduit for other show’s success and Ira reveals what he deems is the best podcast right now. Dax tells Ira that being a part of a This American Life story was a career highlight and Ira can’t decide if he likes Kristen or Dax more. Learn more about your ad choices. Visit podcastchoices.com/adchoices"
1rCPVoiANvuhDbPv7jlhHs,2018-11-15,LIVE FROM DALLAS: Gordon Keith,6524055,"Armchair Expert Live from Dallas at The Majestic Theatre. August 18th, 2018. Learn more about your ad choices. Visit podcastchoices.com/adchoices"
1Jq2jK2f7e4je8nthNA3ON,2018-11-19,Debby Ryan,7638883,"Debby Ryan (The Suite Life on Deck, Jessie, Insatiable) is an American actress, singer and the youngest guest thus far on Armchair Expert. Debby sits down in the attic to discuss her childhood in Germany, her struggle with body dysmorphia and her experience as a Disney star. Debby talks about how she uses boxing as an outlet and Dax thinks Millie Bobby Brown looks like Tom Wilkinson. The two wonder if there is an onslaught of victimhood occurring in young people, they discuss Debby's lack of romantic interests and Debby impresses Dax with her first car purchase. Learn more about your ad choices. Visit podcastchoices.com/adchoices"
0vyOWAFoNGNQAYPdVPhckr,2018-11-22,EXPERTS ON EXPERT: Sam Harris,9183947,"Sam Harris is an American author, neuroscientist and podcast host. As the most referenced person on Armchair Expert, Sam enters the attic with an unparalleled reverence. On this special Thanksgiving episode of Experts on Expert, Sam makes our podcast dreams come true. The two discuss Sam’s commitment to honesty, they talk about the country’s political polarization and they consider the idea of separating art from the artist. Dax wonders if Sam operates out of fear, Sam talks about his battle with Batman and Sam attempts to take his foot out of Dax’s mouth. Learn more about your ad choices. Visit podcastchoices.com/adchoices"
5jccN5KwMz5RJNdznOag67,2018-11-26,Conan O'Brien,6971036,"Conan O'Brien (Saturday Night Live, The Simpsons, Late Night, Conan) is an American television host, comedian, writer, and producer. Conan sits down with the Armchair Expert to discuss the sad truth of bicycle accident funerals, his propensity for kindness after having consumed alcohol and how he has let humility become a guiding principle in his life. Dax is sad Conan never went to the playboy mansion and Conan corrects Dax's grammatical indiscretions. The two talk about the duality between control and chaos, they defend the idea that all parents should be slightly addicted to alcohol, they declare the certain fate of class clowns and Conan denies Monica's request to be friends. Learn more about your ad choices. Visit podcastchoices.com/adchoices"
7neelm600byLomcwrOrUkZ,2018-11-29,LIVE FROM BROOKLYN: Ethan Hawke & Vincent D'Onofrio,6148336,"Armchair Expert Live from Brooklyn at the Brooklyn Academy of Music. September 22nd, 2018. Learn more about your ad choices. Visit podcastchoices.com/adchoices"
0TOVcu6MpaQuu1FzL3En6g,2018-12-03,Andrea Savage,7269642,"Andrea Savage (Step Brothers, Veep, I’m Sorry) is an American actress, comedian, and writer. Andrea sits down with the Armchair Expert to discuss her family of teeth, her profound realization after getting cut from the Groundlings and her physical resemblance to Julia Roberts. Andrea talks about a cat-centric traumatic event in her household and Dax wonders if Andrea remembers the time he arrived at her house on ecstasy. The two travel down memory lane about their previous romantic encounter and they talk about recent deaths in their respective families and what they gleaned from the experience. Learn more about your ad choices. Visit podcastchoices.com/adchoices"
1MJWB4ckaUKF6eBOvMxfel,2018-12-06,EXPERTS ON EXPERT: Jonathan Haidt,7522011,"Jonathan Haidt is an author, moral psychologist and Professor of Ethical Leadership at New York University's Stern School of Business. He sits down with the Armchair Expert to discuss moral panic on college campuses, the benefits of independence in childhood and the inherent difference in moral attitudes between the political left and right. The two talk about the failure of American systems, the ways in which we are breeding a generation of anxiety/depression and Monica and Dax pontificate on whether incest is immoral in the fact check.Jonathan Haidt is the author of The Righteous Mind, The Happiness Hypothesis and The Coddling of The American Mind. Subscribe to Experts on Expert: http://bit.ly/exponexp Learn more about your ad choices. Visit podcastchoices.com/adchoices"
